year,eccentricity,semi_major_axis_au,semi_minor_axis_au,mean_distance_au,true_anomaly_rad,heliocentric_x_au,heliocentric_y_au,heliocentric_z_au,orbital_speed_m_s,equilibrium_temp_c,climate_temp_c,phase
6755.629691409507,0.056602659920134045,1.0,0.9983967842946839,0.9490086869306098,0.4742735328671374,0.7876589353261627,0.045454143466669344,0.4310148112346603,31344.228183643634,-12.375781866959244,14.189809145903464,Interglacial
6839.032527105921,0.056556238099703705,1.0,0.9983994150298815,0.9491863091163188,0.4800378997373882,0.7853505862500639,0.046315975795300356,0.4358926231462042,31338.646787254886,-12.400182478990246,14.15494446082786,Interglacial
6922.435362802335,0.056509281782591986,1.0,0.9984020738522209,0.9493656849266126,0.4857991037322486,0.7830168040084604,0.04717635097551114,0.44075565441769016,31333.01139808932,-12.424817042926577,14.119571466991648,Interglacial
7005.838198498749,0.056461792236448344,1.0,0.9984047606143753,0.9495467998355381,0.49155711689173676,0.7806576882075046,0.04803490985870608,0.4456038015704352,31327.322504501248,-12.449683363213296,14.083697378599307,Interglacial
7089.241034195163,0.056413770743301825,1.0,0.9984074751675902,0.9497296392014841,0.4973119116036368,0.7782733393118056,0.048891293372300054,0.4504369626462928,31321.5805983931,-12.47477922891801,14.047329519514513,Interglacial
7172.643869891576,0.056365218599525875,1.0,0.9984102173616953,0.9499141882690996,0.5030634606055735,0.7758638586336211,0.04974514264323387,0.4552550371670931,31315.786175142388,-12.500102414073297,14.010475321383563,Interglacial
7256.04670558799,0.05631613711580283,1.0,0.9984129870451176,0.9501004321712194,0.5088117369870243,0.7734293483220153,0.05059609912116588,0.46005792609324614,31309.939733528634,-12.525650678020156,13.973142321728217,Interglacial
7339.4495412844035,0.05626652761708788,1.0,0.9984157840648933,0.9502883559308005,0.5145567141912697,0.7709699113519887,0.05144380470130207,0.4648455317815581,31304.041775659975,-12.551421765752082,13.93533816200855,Interglacial
7422.852376980817,0.05621639144257279,1.0,0.9984186082666806,0.9504779444628629,0.5202983660172816,0.7684856515135787,0.05228790184682683,0.4696177579423035,31298.092806899724,-12.57741340825902,13.897070585656556,Interglacial
7506.255212677231,0.05616572994564914,1.0,0.9984214594947729,0.9506691825764411,0.5260366666215505,0.7659766734009368,0.05312803371089754,0.4743745095956063,31292.093335792702,-12.603623322873261,13.858347436081086,Interglacial
7589.658048373644,0.05611454449387121,1.0,0.9984243375921108,0.9508620549765402,0.5317715905198489,0.7634430824013829,0.0539638442581665,0.47911569302717344,31286.043873991504,-12.630049213613916,13.819176654644915,Interglacial
7673.060884070058,0.05606283646891845,1.0,0.998427242400296,0.9510565462660995,0.5375031125889341,0.7608849846844395,0.054794978385794134,0.4838412157434326,31279.9449361826,-12.656688771533368,13.779566278614551,Interglacial
7756.4637197664715,0.05601060726655757,1.0,0.9984301737596032,0.9512526409479624,0.5432312080681891,0.7583024871908497,0.055621082043918475,0.48855098642612355,31273.797040012447,-12.683539675062661,13.739524439083535,Interglacial
7839.866555462885,0.055957858296604296,1.0,0.9984331315089945,0.9514503234268522,0.5489558525612022,0.7556956976215804,0.056441802355546127,0.4932449148863932,31267.600706013345,-12.710599590357958,13.699059358869956,Interglacial
7923.269391159299,0.05590459098288465,1.0,0.9984361154861318,0.9516495780113529,0.5546770220372832,0.7530647244268128,0.05725678773583023,0.4979229120184423,31261.356457529437,-12.737866171646488,13.658179350388876,Interglacial
8006.672226855713,0.05585080676319592,1.0,0.9984391255273904,0.9518503889158947,0.5603946928329196,0.7504096767949244,0.058065688010701964,0.5025848897527758,31255.064820642558,-12.765337061572723,13.61689281350045,Interglacial
8090.075062552127,0.05579650708926721,1.0,0.9984421614678726,0.9520527402627449,0.5661088416531718,0.7477306646414621,0.05886815453482293,0.50723076100911,31248.72632409807,-12.793009891544443,13.575208233334427,Interglacial
8173.47789824854,0.0557416934267196,1.0,0.9984452231414208,0.9522566160840032,0.5718194455730048,0.7450277985981137,0.059663840308825176,0.5118604396489828,31242.341499230697,-12.820882282078344,13.533134178091862,Interglacial
8256.880733944954,0.055686367255025994,1.0,0.9984483103806318,0.9524620003236006,0.5775264820385615,0.7423011900016753,0.06045240009580749,0.5164738404281228,31235.91087989038,-12.848951843146153,13.490679296824721,Interglacial
8340.283569641368,0.055630530067470464,1.0,0.9984514230168698,0.9526688768393006,0.583229928868374,0.7395509508830169,0.06123349053705616,0.5210708789486247,31229.435002368136,-12.877216174519276,13.447852317194213,Interglacial
8423.686405337781,0.05557418337110735,1.0,0.998454560880281,0.9528772294047053,0.5889297642545136,0.7367771939560561,0.06200677026695976,0.5256514716109858,31222.914405322,-12.905672866113946,13.40466204320859,Interglacial
8507.089241034195,0.05551732868671989,1.0,0.9984577237998066,0.9530870417112641,0.5946259667636808,0.7339800326067318,0.06277190002708688,0.5302155355660518,31216.349629702938,-12.934319498335583,13.361117352941235,Interglacial
8590.492076730608,0.05545996754877849,1.0,0.9984609116031976,0.9532982973702834,0.6003185153382355,0.7311595808819885,0.06352854277939794,0.5347629886669266,31209.741218680945,-12.96315364242247,13.317227196229775,Interglacial
8673.894912427022,0.055402101505398656,1.0,0.9984641241170288,0.953510979914939,0.6060073892971667,0.728315953478768,0.06427636381856092,0.5392937494208939,31203.089717571136,-12.992172860788912,13.273000592357086,Interglacial
8757.297748123436,0.055343732118298544,1.0,0.9984673611667123,0.9537250728022918,0.6116925683370028,0.7254492657330155,0.06501503088334269,0.5438077369414054,31196.395673759962,-13.02137470736784,13.228446627714936,Interglacial
8840.70058381985,0.05528486096275606,1.0,0.9984706225765126,0.9539405594153006,0.6173740325326615,0.7225596336086977,0.06574421426704737,0.5483048709001817,31189.659636631604,-13.050756727952148,13.183574453451117,Interglacial
8924.103419516263,0.05522548962756571,1.0,0.9984739081695604,0.9541574230648416,0.6230517623382419,0.7196471736868407,0.06646358692697432,0.5527850714794841,31182.882157494423,-13.080316460535641,13.138393283100855,Interglacial
9007.506255212676,0.05516561971499498,1.0,0.998477217767867,0.9543756469917231,0.6287257385877559,0.7167120031545836,0.06717282459286773,0.557248259324598,31176.063789507552,-13.110051435652963,13.092912390203344,Interglacial
9090.90909090909,0.05510525284074041,1.0,0.9984805511923395,0.9545952143687032,0.6343959424958034,0.7137542397942546,0.06787160587433183,0.5616943554965885,31169.205087607763,-13.139959176718435,13.047141105904194,Interglacial
9174.311926605504,0.05504439063388322,1.0,0.9984839082627944,0.9548161083025077,0.640062355658187,0.710774001972471,0.06855961236718454,0.5661232814253689,31162.30660843633,-13.170037200363652,13.001088816544675,Interglacial
9257.714762301917,0.05498303473684473,1.0,0.9984872887979731,0.9550383118358454,0.6457249600524696,0.7077714086292635,0.06923652875872402,0.5705349588631377,31155.368910266265,-13.200283016774506,12.954764961238542,Interglacial
9341.11759799833,0.05492118680534118,1.0,0.998490692615556,0.9552618079494251,0.6513837380384743,0.7047465792672296,0.0699020429318827,0.5749293098382297,31148.392552929614,-13.230694130026393,12.9081790294373,Interglacial
9424.520433694744,0.05485884850833838,1.0,0.9984941195321779,0.9554865795639682,0.6570386723587274,0.7016996339407146,0.07055584606824326,0.5793062566094309,31141.378097745062,-13.261268038418393,12.86134055848476,Interglacial
9507.923269391158,0.054796021528005945,1.0,0.9984975693634423,0.9557126095422244,0.6626897461388439,0.6986306932450261,0.07119763274989269,0.5836657216208055,31134.326107445693,-13.292002234806489,12.814259131161712,Interglacial
9591.326105087572,0.054732707559671114,1.0,0.9985010419239368,0.9559398806909809,0.6683369428878582,0.6955398783056826,0.07182710106008934,0.5880076274570816,31127.237146107072,-13.322894206934905,12.766944373221568,Interglacial
9674.728940783987,0.05466890831177226,1.0,0.9985045370272481,0.9561683757630719,0.6739802464984934,0.6924273107676963,0.07244395268271946,0.5923318967996386,31120.111779075523,-13.353941437765684,12.71940595091783,Interglacial
9758.1317764804,0.05460462550581201,1.0,0.9985080544859766,0.9563980774593853,0.6796196412473843,0.6892931127848945,0.07304789300052045,0.5966384523831536,31112.950572896698,-13.385141405808156,12.671653568524228,Interglacial
9841.534612176814,0.05453986087631004,1.0,0.9985115941117523,0.9566289684308671,0.6852551117952346,0.6861374070092826,0.07363863119204635,0.6009272169529356,31105.754095244407,-13.416491585445328,12.62369696584838,Interglacial
9924.937447873228,0.05447461617075552,1.0,0.9985151557152495,0.9568610312805202,0.6908866431869273,0.6829603165804453,0.07421588032735432,0.6051981132230075,31098.522914849807,-13.44798944725909,12.575545915739825,Interglacial
10008.340283569642,0.054408893149559115,1.0,0.9985187391062023,0.9570942485654036,0.696514220851576,0.6797619651149951,0.07477935746238872,0.6094510638349684,31091.25760143077,-13.479632458354445,12.527210221593295,Interglacial
10091.743119266055,0.054342693586004756,1.0,0.9985223440934197,0.9573286027986243,0.702137830602524,0.6765424766960635,0.07532878373204141,0.6136859913176849,31083.958725621727,-13.511418082680905,12.478699714848064,Interglacial
10175.145954962469,0.05427601926620096,1.0,0.9985259704848016,0.9575640764513274,0.7077574586372897,0.6733019758628414,0.07586388444186644,0.6179028180478527,31076.626858903688,-13.543343781353087,12.430024252484243,Interglacial
10258.548790658882,0.054208871989031855,1.0,0.9985296180873539,0.9578006519546803,0.7133730915374586,0.6700405876001672,0.07638438915842753,0.6221014662114673,31069.262573534714,-13.57540701296881,12.381193714516852,Interglacial
10341.951626355296,0.054141253566107835,1.0,0.9985332867072036,0.9580383117018548,0.7189847162685227,0.6667584373281688,0.07689003179825801,0.6262818577662455,31061.866442480667,-13.607605233925312,12.332218001488574,Interglacial
10425.35446205171,0.05407316582171585,1.0,0.9985369761496152,0.9582770380499994,0.7245923201796673,0.6634556508919526,0.07738055071541157,0.6304439144050344,31054.43903934639,-13.639935898734166,12.28310703196196,Transitional
10508.757297748123,0.05400461059276938,1.0,0.9985406862190059,0.9585168133222127,0.7301958910035079,0.6601323545513536,0.07785568878758452,0.6345875575202542,31046.98093830716,-13.672396460333289,12.23387074001203,Transitional
10592.160133444537,0.053935589728758046,1.0,0.9985444167189615,0.9587576198095058,0.7357954168557729,0.6567886749707372,0.07831519350078844,0.6387127081693965,31039.492714040614,-13.70498437039788,12.18451907272003,Transitional
10675.56296914095,0.05386610509169688,1.0,0.9985481674522517,0.9589994397727615,0.7413908862349384,0.653424739208859,0.07875881703255407,0.6428192870416303,31031.974941659068,-13.737697079648115,12.135061987669266,Transitional
10758.965804837364,0.05379615855607524,1.0,0.9985519382208466,0.9592422554446871,0.7469822880218117,0.6500406747087858,0.0791863163336466,0.6469072144255388,31024.42819664214,-13.77053203815592,12.085509450443816,Transitional
